site,dummy,distRoad,occ,temp,precp,barren,crop,decBroad,mixed,evBroad,herb,shrub,elev,tpi,X,Y,species,resolution
151,0,4.071322441,0,14.09467411,0,94.09017944,0,0.000000000,0.009226769,0,0,5.906309128,1083.564209,1.76612258,-985.7395576,565.010677,RufousLeggedOwl,15
152,0,2.282514572,0,13.88598442,0,98.4618988,0,0.000000000,0.056524679,0,0,1.481574655,1234.539185,-0.401885003,-970.7395576,565.010677,RufousLeggedOwl,15
153,0,1.859305382,0,13.85978889,0,92.38047028,0,0.000000000,0,0,0,7.622976303,1407.451538,-1.191370845,-955.7395576,565.010677,RufousLeggedOwl,15
154,0,2.341252327,0,13.00020409,0.339791119,96.09933472,0,0.000000000,0.079876587,0,0.209086612,3.616408348,1849.658447,1.951840281,-940.7395576,565.010677,RufousLeggedOwl,15
155,0,4.290557384,0,12.31727982,1.911927819,99.08201599,0,0.000000000,0,0,0,0.918717086,2156.568848,-0.851075888,-925.7395576,565.010677,RufousLeggedOwl,15
156,0,9.106823921,0,9.83959198,8.053812981,78.46560669,0.005902324,0.000000000,0.015775504,0,0.014107577,21.50580978,3005.681885,4.222493649,-910.7395576,565.010677,RufousLeggedOwl,15
157,1,3.475255966,0,9.776442528,10.72630024,83.46943665,0.022095317,0.000000000,0.08233504,0,0.052811634,16.38362885,3095.248047,-2.956961155,-895.7395576,565.010677,RufousLeggedOwl,15
158,0,4.566836357,0,6.974494934,18.39692879,83.37319946,0,0.000000000,0.122721463,0,0,16.49513435,3671.464111,-1.57879591,-880.7395576,565.010677,RufousLeggedOwl,15
159,1,2.343350172,0,15.9936657,1.170191646,80.09664917,0,0.000000000,0.035498511,0,0.479775935,15.61798477,175.827179,-0.902200937,-1015.739558,550.010677,RufousLeggedOwl,15
160,1,4.483010292,0,14.54901695,0.109740965,90.3057785,0,0.000000000,0.027109344,0,0.30341664,9.359574318,714.1951904,2.080216408,-1000.739558,550.010677,RufousLeggedOwl,15
161,0,2.864337683,0,14.18119812,0,98.90931702,0,0.000000000,0.002415665,0,0,1.088268042,934.2767944,-0.671211779,-985.7395576,550.010677,RufousLeggedOwl,15
162,0,3.051735878,0,13.48673725,0,99.98965454,0,0.000000000,0,0,0,0.010345045,1272.005005,-1.558294892,-970.7395576,550.010677,RufousLeggedOwl,15
163,0,4.441019058,0,13.40944386,0.00025814,97.71644592,0,0.000000000,0,0,0.014182688,2.269423485,1474.18103,0.991666317,-955.7395576,550.010677,RufousLeggedOwl,15
164,0,2.19116044,0,13.00720882,0.187293351,94.06398773,0,0.000000000,0,0,0.26471284,5.640731335,1746.532959,0.21722737,-940.7395576,550.010677,RufousLeggedOwl,15
165,0,2.391283035,0,12.37494278,1.955771327,92.2532959,0,0.000000000,0.004797423,0,0,7.754285812,2060.369141,-0.719060183,-925.7395576,550.010677,RufousLeggedOwl,15
166,0,2.772356987,0,11.28735256,5.626234531,78.47211456,0.004071811,0.000000000,0.119187355,0,0.009732332,21.41892052,2559.713867,0.3170816,-910.7395576,550.010677,RufousLeggedOwl,15
167,1,4.947197437,0,9.539772987,11.51106834,85.41809082,0.015242802,0.000000000,0.136966944,0,0.062097803,14.37178802,3084.629639,2.069853306,-895.7395576,550.010677,RufousLeggedOwl,15
168,1,4.161467552,0,7.576551914,17.78147316,86.21959686,0,0.000000000,0.289138764,0,0.027722474,13.47489452,3511.543457,-3.169765472,-880.7395576,550.010677,RufousLeggedOwl,15
169,1,1.644446254,0,16.09773445,1.301513076,83.66384125,0,0.000000000,0.068346471,0.387360036,0.334349692,1.077438116,118.7803802,-0.115423761,-1030.739558,535.010677,RufousLeggedOwl,15
170,1,1.644446254,0,16.09773445,1.301513076,83.66384125,0,0.000000000,0.068346471,0.387360036,0.334349692,1.077438116,118.7803802,-0.115423761,-1015.739558,535.010677,RufousLeggedOwl,15
171,0,2.297592878,0,14.99455357,0.10929165,99.05670166,0,0.000000000,0.481860667,0,0,0.461436093,513.6624146,-1.425332308,-1000.739558,535.010677,RufousLeggedOwl,15
172,1,3.736531734,0,14.06993484,0,99.48016357,0,0.000000000,0.084629498,0,0,0.435207516,890.5993652,-0.293813348,-985.7395576,535.010677,RufousLeggedOwl,15
173,0,2.29525733,0,13.31215382,0,99.8731308,0,0.000000000,0.003721554,0,0,0.123150259,1260.046753,1.994900465,-970.7395576,535.010677,RufousLeggedOwl,15
174,0,2.98549819,0,13.55973911,0.000620989,99.29073334,0,0.000000000,0,0,0.082742125,0.628129482,1276.374634,-2.066487312,-955.7395576,535.010677,RufousLeggedOwl,15
175,1,2.567643881,0,12.9234972,0.230267525,91.08070374,0,0.000000000,0,0,0,8.843664169,1651.763916,3.586067438,-940.7395576,535.010677,RufousLeggedOwl,15
176,1,2.443439484,0,12.81252766,1.22374177,85.19507599,0,0.000000000,0.122999467,0,0,14.68967152,1806.033691,-4.278136253,-925.7395576,535.010677,RufousLeggedOwl,15
177,1,3.547899008,0,11.72140598,4.958602905,84.44439697,0,0.000000000,0.059367359,0,0.012508247,15.49077988,2329.855957,-3.814668179,-910.7395576,535.010677,RufousLeggedOwl,15
178,0,5.650444984,0,10.24746132,10.34613323,91.4541626,0,0.000000000,0.131620273,0,0.171159655,8.244506836,2819.680908,-0.658504963,-895.7395576,535.010677,RufousLeggedOwl,15
179,0,4.161467552,0,7.576551914,17.78147316,86.21959686,0,0.000000000,0.289138764,0,0.027722474,13.47489452,3511.543457,-3.169765472,-880.7395576,535.010677,RufousLeggedOwl,15
180,1,3.051794291,0,15.93407726,1.141773105,99.99941254,0,0.000000000,0,0,0,0.000587329,176.9896851,-0.619038761,-1030.739558,520.010677,RufousLeggedOwl,15
181,1,3.051794291,0,15.93407726,1.141773105,99.99941254,0,0.000000000,0,0,0,0.000587329,176.9896851,-0.619038761,-1015.739558,520.010677,RufousLeggedOwl,15
182,0,7.113677025,0,14.78633404,0.020243337,98.6039505,7.06667342456058e-05,0.000000000,0.110956147,0,0.000746646,1.283981204,542.1433716,1.985386848,-1000.739558,520.010677,RufousLeggedOwl,15
183,1,3.34616518,0,14.42039394,0,92.9365387,0.52423811,0.000000000,1.298380375,0,1.339507222,3.350696325,712.7598877,1.686176777,-985.7395576,520.010677,RufousLeggedOwl,15
184,1,1.885070324,0,14.29336739,0,94.43549347,0.259786457,0.000000000,0.166633695,0,0.0054471,4.666551113,821.3670654,-1.384000778,-970.7395576,520.010677,RufousLeggedOwl,15
185,0,2.077628136,0,14.13900089,0,95.91888428,0,0.000000000,0.052951828,0,0,4.026037216,970.7033691,-1.402453303,-955.7395576,520.010677,RufousLeggedOwl,15
186,0,2.010895491,0,13.91729927,6.35188771411777e-05,87.57406616,0,0.000000000,0,0,0,12.43198872,1179.684937,-2.4567945,-940.7395576,520.010677,RufousLeggedOwl,15
187,0,6.445525646,0,11.99152851,2.577936411,84.06780243,0,0.000000000,0.01056996,0,0,15.94132042,1981.351318,-2.108074188,-925.7395576,520.010677,RufousLeggedOwl,15
188,0,13.28889656,0,9.144037247,10.00868416,88.86857605,0,0.000000000,0.113845736,0,0.078277402,10.94899464,2979.44165,7.832333565,-910.7395576,520.010677,RufousLeggedOwl,15
189,0,15.03122425,0,8.600902557,14.2356205,83.91615295,0,0.000000000,0.556739628,0,0.00436873,15.41833878,3149.04248,-3.550107479,-895.7395576,520.010677,RufousLeggedOwl,15
190,0,15.03122425,0,8.600902557,14.2356205,83.91615295,0,0.000000000,0.556739628,0,0.00436873,15.41833878,3149.04248,-3.550107479,-880.7395576,520.010677,RufousLeggedOwl,15
191,1,2.172400713,0,15.81298828,0.921750486,96.2261734,0.360086948,0.000000000,0.461954147,0,0.259102702,2.697211266,171.4320374,-0.055081841,-1030.739558,505.010677,RufousLeggedOwl,15
192,1,2.172400713,0,15.81298828,0.921750486,96.2261734,0.360086948,0.000000000,0.461954147,0,0.259102702,2.697211266,171.4320374,-0.055081841,-1015.739558,505.010677,RufousLeggedOwl,15
193,1,2.004390478,0,15.5987196,0.127679765,90.75801849,0.257697016,0.000000000,1.110350013,0.240882874,1.358058691,5.973462582,267.0015564,-1.318846345,-1000.739558,505.010677,RufousLeggedOwl,15
194,1,3.575041294,0,14.88041306,0,82.5973053,0.867458701,0.000000000,1.751965046,0.142664269,1.842973232,11.88804913,476.7035217,-1.626462221,-985.7395576,505.010677,RufousLeggedOwl,15
195,1,1.909855723,0,14.74435997,0,71.80686951,3.266883135,0.000000000,0.925569832,0,0.566181839,12.8820715,585.6106567,-0.026257435,-970.7395576,505.010677,RufousLeggedOwl,15
196,1,4.651003361,0,14.36942768,0,89.08429718,0.015604364,0.000000000,0.093218207,0,0,7.95346117,831.8670654,-1.579420924,-955.7395576,505.010677,RufousLeggedOwl,15
197,1,5.716908932,0,12.97510529,0.239563286,81.88848114,0,0.000000000,0,0,0,18.11443901,1412.605347,0.134061962,-940.7395576,505.010677,RufousLeggedOwl,15
198,0,3.269160271,0,11.82752895,2.500154495,91.39713287,0,0.000000000,0,0,0,8.613037109,1922.657837,-0.767635524,-925.7395576,505.010677,RufousLeggedOwl,15
199,0,7.531499386,0,8.821496964,10.80257034,86.50144958,0,0.000000000,0.226571694,0,0,13.27349281,2944.213135,2.714545012,-910.7395576,505.010677,RufousLeggedOwl,15
200,0,10.62489033,0,5.410971165,20.56884193,79.53044128,0,0.000000000,0.738394082,0,0.171777353,19.55263329,3761.665283,2.129920721,-895.7395576,505.010677,RufousLeggedOwl,15
201,0,2.947876692,0,15.71835804,0.89339447,91.66143036,0,0.000000000,1.027552962,0,0.564351916,3.546935081,157.9264679,0.756520927,-1030.739558,490.010677,RufousLeggedOwl,15
202,1,2.947876692,0,15.71835804,0.89339447,91.66143036,0,0.000000000,1.027552962,0,0.564351916,3.546935081,157.9264679,0.756520927,-1015.739558,490.010677,RufousLeggedOwl,15
203,1,2.599579811,0,15.55654335,0.056164972,99.65154266,0,0.000000000,0,0,0,0.348460764,255.8431244,-0.421326458,-1000.739558,490.010677,RufousLeggedOwl,15
204,1,3.894709587,0,14.34366608,0,93.64505768,0,0.000000000,0.413619399,0,0,5.953095913,624.7476807,0.145690009,-985.7395576,490.010677,RufousLeggedOwl,15
205,0,1.45385325,0,13.88169956,0,87.64846802,0.278071016,0.000000000,0.390681446,0,0.20114094,9.453995705,835.3760376,1.211099267,-970.7395576,490.010677,RufousLeggedOwl,15
206,1,4.534925938,0,13.65813541,0.010535057,86.86793518,0.528577447,0.000000000,0.312876523,0,0.14239499,11.29867077,998.9998779,0.148994893,-955.7395576,490.010677,RufousLeggedOwl,15
207,0,8.923816681,0,12.04492188,0.625378132,94.62084198,0,0.000000000,0,0,0,5.386455059,1620.075928,-0.052023239,-940.7395576,490.010677,RufousLeggedOwl,15
208,0,7.804203033,0,10.92720699,4.161988735,95.87419128,0,0.000000000,0,0,0,4.128120422,2170.643799,-1.442262053,-925.7395576,490.010677,RufousLeggedOwl,15
209,1,4.401301861,0,8.567209244,11.54978752,76.52796936,0,0.000000000,1.185975075,0,0.734877229,21.57584572,2903.388184,-1.48731184,-910.7395576,490.010677,RufousLeggedOwl,15
210,0,10.62489033,0,5.410971165,20.56884193,79.53044128,0,0.000000000,0.738394082,0,0.171777353,19.55263329,3761.665283,2.129920721,-895.7395576,490.010677,RufousLeggedOwl,15
211,1,3.098275661,0,15.68289185,0.439188957,93.25863647,0,0.000000000,0.074200347,0,0.313493997,1.085977554,157.2030182,0.177071065,-1030.739558,475.010677,RufousLeggedOwl,15
212,1,3.098275661,0,15.68289185,0.439188957,93.25863647,0,0.000000000,0.074200347,0,0.313493997,1.085977554,157.2030182,0.177071065,-1015.739558,475.010677,RufousLeggedOwl,15
213,0,2.508728504,0,15.48079109,0.025548873,99.51080322,0,0.000000000,0,0,0,0.489198118,273.5484009,0.622901678,-1000.739558,475.010677,RufousLeggedOwl,15
214,1,1.770476222,0,14.81011868,0,99.48049164,0,0.000000000,0.384301245,0,0,0.135206208,480.9543152,-2.556805372,-985.7395576,475.010677,RufousLeggedOwl,15
215,0,4.588136196,0,13.0612545,0,91.85678864,0.584744215,0.000000000,1.612386346,0,0.332427949,5.606332779,1045.27002,2.092378855,-970.7395576,475.010677,RufousLeggedOwl,15
216,1,2.592068911,0,13.32953453,0.032088611,76.98383331,2.527849913,0.000000000,1.05419302,0,0.398340791,18.71584511,1046.484375,-0.656435728,-955.7395576,475.010677,RufousLeggedOwl,15
217,0,2.768599033,0,11.71676922,0.960386813,85.85701752,0,0.000000000,0.024458939,0,0,14.12714767,1633.454102,-1.119073749,-940.7395576,475.010677,RufousLeggedOwl,15
218,1,2.790105343,0,10.41399193,5.013923645,94.53147888,0,0.000000000,0.149546653,0,0,5.317093849,2223.065186,2.048664093,-925.7395576,475.010677,RufousLeggedOwl,15
219,1,3.114559412,0,7.635807991,13.89249134,78.66558075,0,0.000000000,1.065350771,0,0,20.27936172,3113.367432,3.117913485,-910.7395576,475.010677,RufousLeggedOwl,15
220,1,2.410797358,0,15.69300747,0.806240976,86.50315857,0,0.000000000,0.488965333,0.059544995,1.148586988,2.890282154,110.6023102,-0.291719794,-1030.739558,460.010677,RufousLeggedOwl,15
221,1,2.06697011,0,15.56571484,0.039487407,96.52651215,0,0.000000000,0.184993073,0,0.000849943,3.224163294,214.3304443,-0.109650679,-1015.739558,460.010677,RufousLeggedOwl,15
222,0,2.825426579,0,15.49623108,0,99.46033478,0,0.000000000,0.266022295,0,0,0.276577204,267.5387573,-0.400794923,-1000.739558,460.010677,RufousLeggedOwl,15
223,0,3.65051651,0,14.64121819,0,96.77561951,0,0.000000000,1.276479721,0,0,1.959100842,529.6708374,-0.639247,-985.7395576,460.010677,RufousLeggedOwl,15
224,0,2.50797677,0,12.41016483,0,94.81049347,0,0.000000000,2.528478622,0,0,2.667481899,1201.077148,2.283503532,-970.7395576,460.010677,RufousLeggedOwl,15
225,1,2.16633606,0,12.61461926,0.016515708,83.2822113,1.962098241,0.000000000,1.135030627,0,0.166852415,13.42012882,1229.194336,-2.934161425,-955.7395576,460.010677,RufousLeggedOwl,15
226,1,3.128918648,0,11.20428944,1.545540094,83.34161377,0.432853132,0.000000000,0.331521541,0,0,15.62515068,1746.920532,-0.838660359,-940.7395576,460.010677,RufousLeggedOwl,15
227,0,4.055873871,0,8.839189529,8.599556923,85.45611572,0,0.000000000,0.60779655,0,0,13.94369793,2647.800293,0.961718023,-925.7395576,460.010677,RufousLeggedOwl,15
228,0,2.833944559,0,8.522891045,12.41265392,79.52344513,0.043557223,0.000000000,1.119895697,0.00742627,0,19.29095459,2829.873047,-4.468790054,-910.7395576,460.010677,RufousLeggedOwl,15
229,0,2.685173988,0,15.34182072,0.272647709,80.64949799,0,0.000000000,0.174323499,0.072034918,0.558033526,13.43936539,215.8278198,-0.364115745,-1045.739558,445.010677,RufousLeggedOwl,15
230,1,2.685173988,0,15.34182072,0.272647709,80.64949799,0,0.000000000,0.174323499,0.072034918,0.558033526,13.43936539,215.8278198,-0.364115745,-1030.739558,445.010677,RufousLeggedOwl,15
231,1,2.91728735,0,15.09155655,0.000104849,95.25796509,0.01339393,0.000000000,1.517292142,0,0.024455767,3.177904129,343.7785034,0.770910978,-1015.739558,445.010677,RufousLeggedOwl,15
232,0,2.417299271,0,15.4795723,0,99.56582642,0.006548491,0.000000000,0.248442233,0,0,0.179990351,281.341217,-0.473321438,-1000.739558,445.010677,RufousLeggedOwl,15
233,1,1.491204143,0,14.96044445,0,99.46318054,0,0.000000000,0.184189379,0,0.058803618,0.290634334,455.0221252,-1.1428684,-985.7395576,445.010677,RufousLeggedOwl,15
234,0,4.070519447,0,12.80448723,0.000382348,93.81269073,0,0.000000000,1.745720029,0,0.046306357,4.403550625,1065.070679,-0.759329259,-970.7395576,445.010677,RufousLeggedOwl,15
235,0,2.429272175,0,11.21518421,0.285861641,87.23271942,0.00143802,0.000000000,0.079834059,0,0,12.67333031,1620.025391,1.579929948,-955.7395576,445.010677,RufousLeggedOwl,15
236,1,2.054798603,0,11.51979256,1.221623421,65.23207855,4.247664928,0.000000000,2.425532103,0.195500761,0.297723085,27.26775932,1577.443481,-3.927031279,-940.7395576,445.010677,RufousLeggedOwl,15
237,0,3.039257526,0,9.340139389,7.438062668,81.06743622,0.22732912,0.000000000,0.578556538,0,0,18.12076759,2405.459229,8.126893044,-925.7395576,445.010677,RufousLeggedOwl,15
238,0,2.755662203,0,7.830354691,14.54071808,71.86468506,0.006845301,0.000000000,2.117000103,0.003081196,0,25.99851799,2936.102051,-1.592528105,-910.7395576,445.010677,RufousLeggedOwl,15
239,1,5.963151932,0,14.47264767,0.022556115,59.26918411,0,0.000000000,1.571454525,0.008191662,2.576873779,35.96179581,448.4211121,1.260285974,-1045.739558,430.010677,RufousLeggedOwl,15
240,1,5.963151932,0,14.47264767,0.022556115,59.26918411,0,0.000000000,1.571454525,0.008191662,2.576873779,35.96179581,448.4211121,1.260285974,-1030.739558,430.010677,RufousLeggedOwl,15
241,1,4.385929108,0,14.90927601,0,92.08970642,0.002347972,0.000000000,1.756452799,0,0.952372015,5.208191395,410.5381165,-0.457309246,-1015.739558,430.010677,RufousLeggedOwl,15
242,0,4.625494957,0,15.19233799,0,97.43336487,0.001147958,0.000000000,0.705728292,0,0,1.85850966,363.5328369,-0.008843197,-1000.739558,430.010677,RufousLeggedOwl,15
243,1,2.717577934,0,14.73157787,0.068156429,96.33577728,0,0.000000000,0.934644043,0,0.073099472,2.645618439,523.2598877,-0.638203919,-985.7395576,430.010677,RufousLeggedOwl,15
244,0,3.379998684,0,13.12343693,0.006109859,86.56015015,0,0.000000000,0.998274028,0,0.057563975,12.38372135,961.8612061,-2.59743166,-970.7395576,430.010677,RufousLeggedOwl,15
245,0,2.463170528,0,11.32485008,0.344310373,76.63114929,0,0.000000000,0.243798971,0,0,23.12547684,1517.045288,-1.184116483,-955.7395576,430.010677,RufousLeggedOwl,15
246,1,2.773869991,0,9.78955555,4.220662594,88.65989685,0.422587156,0.000000000,0.507253408,0,0.209208041,9.857625961,2166.477539,4.832871437,-940.7395576,430.010677,RufousLeggedOwl,15
247,0,2.488520384,0,10.30640697,5.728084087,64.95503235,1.949259162,0.000000000,2.073804379,0,0.165326729,30.84625816,1979.019653,-4.872876167,-925.7395576,430.010677,RufousLeggedOwl,15
248,0,3.025966406,0,7.405693531,16.32949066,65.11223602,0,0.000000000,2.07215929,0,0.004745746,32.78559113,3025.88623,2.294049025,-910.7395576,430.010677,RufousLeggedOwl,15
249,1,3.815112114,0,14.72722054,0.001139631,75.32131195,0,0.000000000,1.533581138,0,0.584900081,22.50821304,379.1783447,-0.355607361,-1045.739558,415.010677,RufousLeggedOwl,15
250,1,3.815112114,0,14.72722054,0.001139631,75.32131195,0,0.000000000,1.533581138,0,0.584900081,22.50821304,379.1783447,-0.355607361,-1030.739558,415.010677,RufousLeggedOwl,15
251,1,2.617492437,0,14.7432394,0,86.52410126,0,0.000000000,1.023260355,0,0.16951929,12.28691673,439.4263,-0.835885346,-1015.739558,415.010677,RufousLeggedOwl,15
252,1,3.044776678,0,15.15561962,0,97.4040451,0,0.000000000,0.322037548,0,0,2.275458813,378.4561462,-0.06849812,-1000.739558,415.010677,RufousLeggedOwl,15
253,1,3.692821503,0,14.29888248,0,79.2266922,0,0.000000000,1.566676736,0,0,19.20235252,627.6251221,-0.379291236,-985.7395576,415.010677,RufousLeggedOwl,15
254,0,11.43524837,0,11.6562748,0.17727071,62.75645828,0,0.000000000,1.529387951,0,0,35.72665787,1367.640381,2.775568962,-970.7395576,415.010677,RufousLeggedOwl,15
255,0,5.512595654,0,9.997026443,1.803140163,70.0390625,0,0.000000000,1.303856373,0,0,28.51265526,1942.052124,0.554993153,-955.7395576,415.010677,RufousLeggedOwl,15
256,0,4.601813793,0,9.037063599,5.77667284,75.61076355,0,0.000000000,1.056245565,0,0,23.31748581,2375.747803,-0.72188735,-940.7395576,415.010677,RufousLeggedOwl,15
257,0,4.43215704,0,9.570739746,7.368752956,68.52248383,0.982880652,0.000000000,1.879316568,0,0.125647306,28.45200348,2232.799561,-3.014731884,-925.7395576,415.010677,RufousLeggedOwl,15
258,0,3.104864836,0,8.684465408,13.23705101,62.38889694,0.101126313,0.000000000,2.765733957,0,0.014074062,34.54438782,2606.375244,-5.699596405,-910.7395576,415.010677,RufousLeggedOwl,15
259,1,5.456321239,0,14.70733929,0.001050231,77.28862,0,0.000000000,0.102392025,0,0.221932381,22.17397308,384.6121216,2.186872959,-1045.739558,400.010677,RufousLeggedOwl,15
260,1,5.456321239,0,14.70733929,0.001050231,77.28862,0,0.000000000,0.102392025,0,0.221932381,22.17397308,384.6121216,2.186872959,-1030.739558,400.010677,RufousLeggedOwl,15
261,0,4.440084457,0,14.36144829,0,76.34667969,0,0.000000000,0.559632599,0,0.242327735,22.85098648,546.0606689,2.477086067,-1015.739558,400.010677,RufousLeggedOwl,15
262,1,2.803004503,0,15.05486107,0,87.84109497,0,0.000000000,0.111251183,0,0,12.04695225,429.3792419,0.049710151,-1000.739558,400.010677,RufousLeggedOwl,15
263,0,2.976863146,0,14.01589775,0,76.49000549,0,0.000000000,0.463271946,0,0,23.04982185,715.0637207,-1.592088699,-985.7395576,400.010677,RufousLeggedOwl,15
264,0,4.741370678,0,12.05496597,0.100161403,59.3794899,0,0.000000000,1.287148356,0,0,39.32859421,1244.492676,-0.542791665,-970.7395576,400.010677,RufousLeggedOwl,15
265,0,3.401877642,0,9.911725998,2.021559715,61.59959793,0,0.000000000,1.641324759,0,0,36.55577087,1945.495972,-0.348751694,-955.7395576,400.010677,RufousLeggedOwl,15
266,0,10.65147495,0,7.073886871,10.58882046,58.99382019,0,0.000000000,2.157197237,0,0.159981534,38.65077591,2896.734131,7.042011261,-940.7395576,400.010677,RufousLeggedOwl,15
267,0,4.789686203,0,6.509828568,14.70489979,50.15201569,0,0.000000000,3.232887268,0,0.193103731,46.18407059,3042.070801,-2.433667898,-925.7395576,400.010677,RufousLeggedOwl,15
268,0,3.104864836,0,8.684465408,13.23705101,62.38889694,0.101126313,0.000000000,2.765733957,0,0.014074062,34.54438782,2606.375244,-5.699596405,-910.7395576,400.010677,RufousLeggedOwl,15
269,1,2.672928095,0,14.55125904,0,47.39267731,0,0.000000000,0.305701613,0,0.072530419,51.90505981,418.3806763,0.414387912,-1045.739558,385.010677,RufousLeggedOwl,15
