"site","dummy","distRoad","occ","temp","precp","barren","crop","decBroad","mixed","herb","shrub","elev","tpi","tri","X","Y","species","resolution"
88,1,17.6186256408691,0,8.86447715759277,29.3728618621826,21.144416809082,8.83609294891357,0.988299190998077,15.3211946487427,12.2327175140381,26.7999706268311,1687.19848632812,0.590759634971619,186.536422729492,-943.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
89,1,7.22556447982788,0,5.67133522033691,30.6605777740479,52.5982627868652,0.700758576393127,0,8.15254974365234,6.38082456588745,31.4625053405762,2335.75634765625,-6.42409610748291,203.550689697266,-923.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
90,0,7.22556447982788,0,5.67133522033691,30.6605777740479,52.5982627868652,0.700758576393127,0,8.15254974365234,6.38082456588745,31.4625053405762,2335.75634765625,-6.42409610748291,203.550689697266,-903.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
91,0,2.69437408447266,0,10.4298887252808,49.2913665771484,22.3041896820068,0.576850771903992,0.0587156713008881,9.42676734924316,0.10001764446497,67.2821426391602,1656.27319335938,-0.822934567928314,25.6384105682373,-863.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
92,1,2.69437408447266,0,10.4298887252808,49.2913665771484,22.3041896820068,0.576850771903992,0.0587156713008881,9.42676734924316,0.10001764446497,67.2821426391602,1656.27319335938,-0.822934567928314,25.6384105682373,-843.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
93,1,3.52427816390991,0,11.3191251754761,57.6613502502441,28.0393009185791,11.2115163803101,0.0397755056619644,4.98925876617432,1.6257598400116,54.1267585754395,1424.88806152344,-0.44091010093689,8.15442752838135,-823.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
94,0,3.55969333648682,0,11.4840564727783,63.5051193237305,29.870210647583,5.12430143356323,0,4.08525657653809,0.416517943143845,60.5408058166504,1348.68078613281,-0.0101497089490294,1.12773478031158,-803.23955761392,-377.48932304778,"WhiteTroatedCaracara",20
95,1,2.4804060459137,0,13.5215044021606,20.004940032959,5.35371446609497,21.3555374145508,2.8447413444519,7.44578981399536,8.13608264923096,15.9482088088989,147.998565673828,-0.559729993343353,49.2731170654297,-1083.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
96,1,2.4804060459137,0,13.5215044021606,20.004940032959,5.35371446609497,21.3555374145508,2.8447413444519,7.44578981399536,8.13608264923096,15.9482088088989,147.998565673828,-0.559729993343353,49.2731170654297,-1063.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
97,1,3.97831869125366,0,13.4405059814453,19.2984275817871,7.11307525634766,29.3896465301514,3.39302730560303,5.57808876037598,21.7732219696045,19.7507762908936,231.655380249023,0.676839828491211,58.7580261230469,-1043.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
98,1,3.97831869125366,0,13.4405059814453,19.2984275817871,7.11307525634766,29.3896465301514,3.39302730560303,5.57808876037598,21.7732219696045,19.7507762908936,231.655380249023,0.676839828491211,58.7580261230469,-1023.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
99,1,14.1353759765625,0,11.0247526168823,30.0135726928711,4.05559396743774,16.4431419372559,2.40818667411804,15.5368967056274,7.88198280334473,20.317699432373,1027.18005371094,-1.65053403377533,124.9033203125,-983.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
100,1,14.1353759765625,0,11.0247526168823,30.0135726928711,4.05559396743774,16.4431419372559,2.40818667411804,15.5368967056274,7.88198280334473,20.317699432373,1027.18005371094,-1.65053403377533,124.9033203125,-963.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
101,0,18.3056049346924,0,7.57140398025513,31.4077682495117,37.7597885131836,3.75870943069458,0.242342233657837,10.7425022125244,11.6986150741577,28.0404396057129,1895.52758789062,-1.06752955913544,179.773406982422,-943.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
102,1,10.6998491287231,0,3.98267960548401,32.2520599365234,62.9631958007812,0.852276086807251,0,4.35192728042603,4.9842700958252,25.5268115997314,2597.62744140625,1.6450160741806,169.809722900391,-923.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
103,0,10.6998491287231,0,3.98267960548401,32.2520599365234,62.9631958007812,0.852276086807251,0,4.35192728042603,4.9842700958252,25.5268115997314,2597.62744140625,1.6450160741806,169.809722900391,-903.23955761392,-397.48932304778,"WhiteTroatedCaracara",20
